Marker	Chr	cM				
S6_21253244	6	91.87				
S6_21256132	6	92.47				
S6_21351969	6	92.76				
S6_21373581	6	92.76				
S6_21397534	6	92.76				
S6_21539118	6	93.05				
S6_21539220	6	93.05				
S6_21539806	6	93.05				
S6_21569193	6	93.05				
S6_21580211	6	93.05				
S6_21685513	6	93.05				
S6_21685577	6	93.05				
S6_21685605	6	93.05				
S6_22130612	6	94.64				
S6_22156340	6	94.64				
S6_22187814	6	94.64				
S6_22197968	6	94.64				
S6_22198034	6	94.64				
S6_22217315	6	94.64				
S6_22261664	6	95.21				
S6_22290001	6	95.21				
S6_22300372	6	95.8				
S6_22300417	6	95.8				
S6_22338103	6	95.8				
S6_22376718	6	96.09				
S6_22489126	6	96.09				
S6_22524901	6	96.09				
S6_22656436	6	96.09				
S6_22656628	6	96.09				
S6_22656648	6	96.09				
S6_22659862	6	96.09				
S6_22837609	6	96.09				
S6_22838653	6	96.09				
S6_22973152	6	96.09				
S6_23039886	6	96.09				
S6_23131988	6	96.38				
S6_23132012	6	96.38				
S6_23132081	6	96.38				
S6_23132279	6	96.38				
S6_23132280	6	96.38				
S6_23135915	6	96.38				
S6_23144928	6	96.38				
S6_23234094	6	96.95				
S6_23347857	6	96.95				
S6_23368862	6	97.23				
S6_23401291	6	97.52				
S6_23448702	6	97.8				
S6_23467245	6	97.8				
S6_23499119	6	97.8				
S6_23501981	6	97.8				
S6_23505563	6	97.8				
S6_23511151	6	97.8				
S6_23521204	6	98.1				
S6_23539048	6	98.1				
S6_23716166	6	99.53				
S6_23719385	6	99.53				
S6_23720303	6	99.53				
S6_23726723	6	99.53				
S6_23737212	6	99.53				
S6_23737213	6	99.53				
S6_23779417	6	99.83				
S6_23812023	6	99.83				
S6_24039384	6	102.51				
S6_24044249	6	102.79				
S6_24092258	6	103.37				
S6_24093510	6	103.37				
S6_24107596	6	103.66				
S6_24228831	6	104.53				
S6_24288517	6	105.08				
S6_24316325	6	105.08				
S6_24331771	6	105.64				
S6_24348826	6	105.91				
S6_24352945	6	105.91				
S6_24453971	6	107.94				
S6_24481697	6	109.36				
S6_24483456	6	109.36				
S6_24500494	6	109.36				
S6_24533623	6	109.91				
S6_24556336	6	110.19				
S6_24557073	6	110.19				
S6_24716278	6	111.35				
S6_24717637	6	111.35				
S6_24717668	6	111.35				
S6_24906787	6	111.64				
S6_24907850	6	111.64				
S6_24913966	6	111.64				
S6_24915970	6	111.64				
S6_24967532	6	111.91				
S6_24976687	6	112.2				
S6_24976707	6	112.2				
S6_25064525	6	112.2				
S6_25076451	6	112.2				
S6_25081992	6	112.2				
S6_25108804	6	112.48				
S6_25144615	6	113.39				
S6_25145942	6	113.39				
S6_25146090	6	113.69				
S6_25159072	6	113.69				
S6_25296416	6	114.81				
S6_25363541	6	115.1				
S6_25363548	6	115.38				
S6_25419321	6	115.38				
S6_25583066	6	115.68				
S6_25655455	6	116.25				
S6_25655494	6	116.25				
S6_25677018	6	116.55				
S6_25681324	6	116.55				
S6_25698618	6	116.55				
S6_25717883	6	116.84				
S6_25733177	6	116.84				
S6_25753940	6	117.12				
S6_25784253	6	117.4				
S6_25784285	6	117.4				
S6_25785301	6	117.4				
S6_25785346	6	117.4				
S6_25786008	6	117.4				
S6_25786102	6	117.4				
S6_25786354	6	117.4				
S6_25786497	6	117.4				
S6_25787272	6	117.68				
S6_25826541	6	117.68				
S6_25851765	6	117.68				
S6_25860600	6	117.68				
S6_25882888	6	117.68				
S6_25882907	6	117.68				
S6_25904003	6	117.68				
S6_25918212	6	117.68				
S6_25922881	6	117.68				
S6_25946442	6	117.68				
S6_25972359	6	117.68				
S6_25977473	6	117.68				
S6_25977540	6	117.68				
S6_25995736	6	117.96				
S6_25996576	6	117.96				
S6_26030700	6	117.96				
S6_26072971	6	117.96				
S6_26082963	6	117.96				
S6_26092699	6	118.26				
S6_26096523	6	118.26				
S6_26107501	6	118.55				
S6_26150634	6	118.55				
S6_26263277	6	119.16				
S6_26265809	6	119.16				
S6_26329953	6	119.44				
S6_26424893	6	120				
S6_26466437	6	120				
S6_26479247	6	120				
S6_26526214	6	120.57				
S6_26538464	6	120.57				
S6_26578996	6	120.57				
S6_26592155	6	120.57				
S6_26592253	6	120.57				
S6_26592451	6	120.57				
S6_26633798	6	120.85				
S6_26647522	6	121.13				
S6_26650533	6	121.13				
S6_26656615	6	121.13				
S6_26656745	6	121.13				
S6_26675063	6	121.13				
S6_26675076	6	121.13				
S6_26680899	6	121.41				
S6_26692189	6	121.41				
S6_26753036	6	122.32				
S6_26786032	6	122.32				
S6_26892703	6	122.32				
S6_26942437	6	122.32				
S6_27099594	6	122.9				
S6_27120078	6	122.9				
S6_27150464	6	122.9				
S6_27155438	6	123.52				
S6_27170857	6	124.42				
S6_27257436	6	124.69				
S6_27396916	6	124.97				
S6_27412758	6	125.26				
S6_27414380	6	125.26				
S6_27414537	6	125.26				
S6_27427622	6	125.26				
S6_27522568	6	127.16				
S6_27599088	6	127.16				
S6_27614571	6	127.16				
S6_27705143	6	127.44				
S6_27906301	6	130.27				
S6_27918570	6	130.27				
S6_27924404	6	130.57				
S6_27930909	6	130.87				
S6_28011393	6	131.15				
S6_28019279	6	131.15				
S6_28019382	6	131.15				
S6_28158893	6	132.6				
S6_28160615	6	132.6				
S6_28171881	6	132.6				
S6_28173425	6	132.6				
S6_28254051	6	132.88				
S6_28254071	6	132.88				
S6_28254970	6	133.18				
S6_28255023	6	133.18				
S6_28271879	6	133.18				
S6_28271956	6	133.18				
S6_28272037	6	133.18				
S6_28327395	6	133.18				
S6_28348569	6	133.18				
S6_28348765	6	133.18				
S6_28378977	6	133.79				
S6_28390822	6	133.79				
S6_28430824	6	134.08				
S6_28430835	6	134.08				
S6_28430863	6	134.08				
S6_28483503	6	134.08				
S6_28486068	6	134.35				
S6_28499026	6	134.35				
S6_28538031	6	135.59				
S6_28572250	6	135.89				
S6_28591339	6	136.18				
S6_28614475	6	137.1				
S6_28638493	6	137.1				
S6_28638526	6	137.1				
S6_28642814	6	137.1				
S6_28644158	6	137.1				
S6_28647918	6	137.1				
S6_28652850	6	137.1				
S6_28652853	6	137.1				
S6_28681089	6	137.67				
S6_28681316	6	137.67				
S6_28682446	6	137.67				
S6_28689082	6	137.67				
S6_28723381	6	137.67				
S6_28723392	6	137.67				
S6_28723718	6	137.67				
S6_28723875	6	137.67				
S6_28756933	6	137.67				
S6_28757311	6	137.67				
S6_28862171	6	137.95				
S6_28862302	6	137.95				
S6_28893669	6	137.95				
S6_28898860	6	137.95				
S6_28901571	6	137.95				
S6_28902086	6	137.95				
S6_28918605	6	137.95				
S6_28918640	6	137.95				
S6_28918686	6	137.95				
S6_28919090	6	137.95				
S6_28928828	6	137.95				
S6_28944191	6	137.95				
S6_28962670	6	137.95				
S6_28968685	6	137.95				
S6_28968838	6	137.95				
S6_28969471	6	137.95				
S6_28982036	6	137.95				
S6_28983266	6	137.95				
S6_28993943	6	137.95				
S6_29027538	6	137.95				
S6_29028329	6	137.95				
S6_29080267	6	138.52				
S6_29132956	6	138.52				
S6_29138444	6	138.8				
S6_29163287	6	138.8				
S6_29180446	6	138.8				
S6_29180549	6	138.8				
S6_29180612	6	138.8				
S6_29223253	6	138.8				
S6_29225090	6	138.8				
S6_29364571	6	138.8				
S6_29382645	6	138.8				
S6_29382694	6	138.8				
S6_29409082	6	139.08				
S6_29473748	6	139.36				
S6_29473783	6	139.36				
S6_29476132	6	139.36				
S6_29517004	6	139.36				
S6_29557666	6	139.65				
S6_29557803	6	139.65				
S6_29657543	6	140.51				
S6_29661482	6	140.51				
S6_29681762	6	140.51				
S6_29751907	6	141.12				
S6_29754232	6	141.43				
S6_29754251	6	141.43				
S6_29794953	6	141.43				
S6_29803470	6	141.43				
S6_29827098	6	141.73				
S6_29839642	6	142.04				
S6_29850463	6	142.04				
S6_29873079	6	142.04				
S6_29887095	6	142.04				
S6_30052494	6	142.04				
S6_30093315	6	142.04				
S6_30141635	6	143.18				
S6_30273413	6	144.62				
S6_30296317	6	144.62				
S6_30370989	6	145.46				
S6_30510502	6	146.59				
S6_30869147	6	148.61				
S7_19107	7	0				
S7_44149	7	0				
S7_80491	7	0				
S7_114302	7	0.31				
S7_122467	7	0.31				
S7_194304	7	0.31				
S7_218487	7	0.31				
S7_265293	7	0.31				
S7_265352	7	0.92				
S7_287127	7	0.92				
S7_333867	7	0.92				
S7_350167	7	0.92				
S7_367318	7	0.92				
S7_413535	7	0.92				
S7_424892	7	0.92				
S7_425222	7	0.92				
S7_425945	7	0.92				
S7_467379	7	1.8				
S7_467419	7	1.8				
S7_553805	7	1.8				
S7_619201	7	2.08				
S7_623521	7	2.08				
S7_673246	7	2.37				
S7_677667	7	2.37				
S7_694035	7	2.37				
S7_698738	7	2.37				
S7_787273	7	2.66				
S7_808009	7	3.54				
S7_849497	7	4.14				
S7_858731	7	4.46				
S7_912945	7	4.46				
S7_921278	7	4.46				
S7_930068	7	4.46				
S7_931176	7	4.46				
S7_949412	7	4.46				
S7_970298	7	4.46				
S7_1021298	7	4.75				
S7_1051320	7	5.31				
S7_1055458	7	5.31				
S7_1078424	7	5.63				
S7_1101600	7	5.63				
S7_1134913	7	5.91				
S7_1186420	7	6.2				
S7_1189467	7	6.2				
S7_1205761	7	6.48				
S7_1240083	7	6.48				
S7_1247732	7	6.77				
S7_1316016	7	7.64				
S7_1316514	7	7.64				
S7_1433062	7	7.64				
S7_1496863	7	7.94				
S7_1543440	7	8.24				
S7_1550419	7	8.24				
S7_1576542	7	8.85				
S7_1588368	7	8.85				
S7_1592572	7	8.85				
S7_1699666	7	9.42				
S7_1712749	7	9.42				
S7_1765711	7	11.23				
S7_1792244	7	11.23				
S7_1893146	7	11.51				
S7_1896266	7	11.51				
S7_1898010	7	11.51				
S7_1928823	7	11.51				
S7_1930297	7	11.51				
S7_1937929	7	11.51				
S7_1937971	7	11.51				
S7_1961593	7	11.51				
S7_2080537	7	12.43				
S7_2092134	7	12.43				
S7_2135247	7	12.43				
S7_2139926	7	12.43				
S7_2160227	7	12.43				
S7_2318162	7	12.72				
S7_2339063	7	12.72				
S7_2565701	7	14.16				
S7_2640604	7	14.16				
S7_2691104	7	15.31				
S7_2691147	7	15.31				
S7_3258488	7	24.01				
S7_3301557	7	24.01				
S7_3313017	7	24.01				
S7_3316814	7	24.01				
S7_3343497	7	24.29				
S7_3486838	7	24.85				
S7_3578352	7	25.41				
S7_3760136	7	26.58				
S7_3960045	7	29.26				
S7_3995348	7	29.82				
S7_4138356	7	32.19				
S7_4149981	7	32.49				
S7_4204720	7	33.1				
S7_4336642	7	35.89				
S7_4377165	7	35.89				
S7_4432079	7	35.89				
S7_4433384	7	35.89				
S7_4454517	7	35.89				
S7_4458115	7	35.89				
S7_4458436	7	36.48				
S7_4472333	7	37.05				
S7_4478973	7	37.05				
S7_4499836	7	37.05				
S7_4502591	7	37.05				
S7_4513319	7	37.05				
S7_4624423	7	38.18				
S7_4643811	7	38.18				
S7_4643968	7	38.49				
S7_4650378	7	38.49				
S7_4698858	7	38.49				
S7_4721070	7	38.8				
S7_4721114	7	38.8				
S7_4744559	7	39.08				
S7_4760205	7	39.08				
S7_4914731	7	40.53				
S7_4944550	7	40.53				
S7_4975836	7	40.83				
S7_5182676	7	41.95				
S7_5191402	7	41.95				
S7_5216498	7	42.24				
S7_5229222	7	42.52				
S7_5229803	7	42.52				
S7_5240407	7	42.52				
S7_5240441	7	42.52				
S7_5240575	7	42.52				
S7_5312173	7	42.52				
S7_5312193	7	42.52				
S7_5312620	7	42.52				
S7_5435886	7	42.52				
S7_5452724	7	42.52				
S7_5464743	7	42.52				
S7_5486531	7	42.52				
S7_5489868	7	42.52				
S7_5535440	7	42.52				
S7_5549169	7	42.52				
S7_5626573	7	42.52				
S7_5646230	7	42.81				
S7_5652520	7	42.81				
S7_5669237	7	42.81				
S7_5726510	7	43.1				
S7_5769445	7	43.4				
S7_5769459	7	43.4				
S7_5770865	7	43.4				
S7_5770877	7	43.4				
S7_5777340	7	43.72				
S7_5931392	7	44.03				
S7_5944903	7	44.32				
S7_5994097	7	44.63				
S7_5996146	7	44.94				
S7_5996157	7	44.94				
S7_6069227	7	45.52				
S7_6090769	7	45.82				
S7_6316536	7	46.39				
S7_6317412	7	46.39				
S7_6373526	7	46.95				
S7_6687191	7	47.23				
S7_6689060	7	47.23				
S7_6698456	7	47.23				
S7_6724343	7	47.53				
S7_6724426	7	47.53				
S7_6746078	7	47.82				
S7_6752703	7	47.82				
S7_6752808	7	47.82				
S7_6828636	7	48.11				
S7_6864685	7	48.11				
S7_6864746	7	48.11				
S7_6888031	7	48.11				
S7_7043696	7	48.7				
S7_7047343	7	48.7				
S7_7112266	7	49.01				
S7_7186204	7	49.64				
S7_7189246	7	49.64				
S7_7259731	7	49.64				
S7_7356404	7	49.64				
S7_7356454	7	49.64				
S7_7527035	7	49.64				
S7_7543864	7	49.64				
S7_7630666	7	49.64				
S7_7643278	7	49.64				
S7_7781645	7	49.95				
S7_7839200	7	50.57				
S7_7923434	7	50.57				
S7_7951196	7	50.57				
S7_7969514	7	50.57				
S7_7988362	7	50.57				
S7_8035136	7	50.57				
S7_8045148	7	50.57				
S7_8045224	7	50.57				
S7_8082606	7	50.57				
S7_8361132	7	50.57				
S7_8425537	7	50.57				
S7_8467620	7	50.89				
S7_8515525	7	50.89				
S7_8526620	7	51.47				
S7_8526709	7	51.75				
S7_8544146	7	52.04				
S7_8556262	7	52.04				
S7_8752625	7	52.34				
S7_8757390	7	52.34				
S7_8783966	7	52.34				
S7_8858324	7	52.66				
S7_8864670	7	52.66				
S7_8880609	7	52.66				
S7_8970311	7	52.66				
S7_9006976	7	52.66				
S7_9007031	7	52.66				
S7_9082314	7	52.66				
S7_9179001	7	52.66				
S7_9224610	7	52.66				
S7_9225455	7	52.66				
S7_9249813	7	52.66				
S7_9317310	7	52.66				
S7_9353052	7	52.66				
S7_9415263	7	52.97				
S7_9463062	7	52.97				
S7_9490529	7	53.25				
S7_9531265	7	53.25				
S7_9565061	7	53.25				
S7_9823014	7	53.25				
S7_9923032	7	53.25				
S7_10005116	7	53.54				
S7_10170002	7	53.54				
S7_10173785	7	53.54				
S7_10275761	7	53.54				
S7_10282970	7	53.54				
S7_10283311	7	53.54				
S7_10307611	7	53.54				
S7_10374948	7	53.54				
S7_10435756	7	53.54				
S7_10477443	7	53.54				
S7_10549612	7	53.54				
S7_10614514	7	53.86				
S7_10637214	7	53.86				
S7_10678942	7	53.86				
S7_10843563	7	53.86				
S7_10926456	7	53.86				
S7_10933749	7	53.86				
S7_10937058	7	53.86				
S7_10941550	7	54.16				
S7_10955266	7	54.16				
S7_10998571	7	54.16				
S7_10998657	7	54.16				
S7_11035138	7	54.16				
S7_11060854	7	54.16				
S7_11084198	7	54.16				
S7_11110380	7	54.16				
S7_11175182	7	54.16				
S7_11233299	7	54.16				
S7_11252323	7	54.16				
S7_11291425	7	54.16				
S7_11291428	7	54.16				
S7_11340697	7	54.16				
S7_11340767	7	54.16				
S7_11357316	7	54.46				
S7_11358241	7	54.46				
S7_11364565	7	54.46				
S7_11383540	7	54.46				
S7_11385244	7	54.46				
S7_11387953	7	54.46				
S7_11473135	7	54.46				
S7_11504735	7	55.07				
S7_11504768	7	55.07				
S7_11530844	7	55.07				
S7_11559933	7	55.07				
S7_11560169	7	55.07				
S7_11561321	7	55.07				
S7_11585507	7	55.36				
S7_11585576	7	55.36				
S7_11589201	7	55.36				
S7_11624348	7	55.36				
S7_11626093	7	55.36				
S7_11652817	7	55.36				
S7_11684960	7	55.36				
S7_11722629	7	55.36				
S7_11874032	7	55.36				
S7_11921538	7	55.36				
S7_12359573	7	55.67				
S7_12574013	7	55.67				
S7_12672986	7	55.67				
S7_12740039	7	55.67				
S7_12767561	7	55.67				
S7_12818965	7	55.67				
S7_12916104	7	55.67				
S7_12916117	7	55.67				
S7_13054072	7	55.67				
S7_13054089	7	55.67				
S7_13054230	7	55.67				
S7_13054279	7	55.67				
S7_13104746	7	55.67				
S7_13166580	7	55.67				
S7_13166674	7	55.67				
S7_13181795	7	55.67				
S7_13194586	7	55.67				
S7_13202422	7	55.67				
S7_13204039	7	55.67				
S7_13223945	7	55.67				
S7_13244713	7	55.67				
S7_13293172	7	55.67				
S7_13426880	7	55.67				
S7_13472553	7	55.67				
S7_13473673	7	55.98				
S7_13608447	7	55.98				
S7_13655771	7	55.98				
S7_13727406	7	56.25				
S7_13728767	7	56.25				
S7_13750881	7	56.25				
S7_13876775	7	56.25				
S7_14502565	7	56.25				
S7_14520589	7	56.25				
S7_14523010	7	56.25				
S7_14534115	7	56.25				
S7_14569845	7	56.25				
S7_14598897	7	56.83				
S7_14625841	7	57.42				
S7_14726167	7	57.71				
S7_14764186	7	57.71				
S7_14823926	7	57.71				
S7_14825824	7	57.71				
S7_14943931	7	57.71				
S7_15052147	7	58.02				
S7_15190873	7	58.02				
S7_15190947	7	58.32				
S7_15191175	7	58.32				
S7_15253641	7	59.74				
S7_15258717	7	59.74				
S7_15275067	7	60.04				
S7_15282690	7	60.04				
S7_15293925	7	61.23				
S7_15294001	7	61.52				
S7_15440171	7	61.8				
S7_15807195	7	61.8				
S7_16009871	7	62.1				
S7_16014952	7	62.39				
S7_16043137	7	62.39				
S7_16173045	7	62.67				
S7_16173112	7	62.67				
S7_16185353	7	62.67				
S7_16192370	7	62.67				
S7_16192679	7	62.67				
S7_16230648	7	62.67				
S7_16295088	7	62.67				
S7_16312559	7	62.67				
S7_16413176	7	62.67				
S7_16446646	7	62.67				
S7_16446982	7	62.67				
S7_16447014	7	62.67				
S7_16454679	7	62.67				
S7_16454884	7	62.67				
S7_16479114	7	62.67				
S7_16722805	7	62.67				
S7_16893621	7	62.67				
S7_16894818	7	62.67				
S7_16894935	7	62.67				
S7_16899781	7	62.67				
S7_16923856	7	62.97				
S7_17098875	7	63.27				
S7_17117775	7	63.27				
S7_17131083	7	63.55				
S7_17144467	7	63.55				
S7_17144852	7	63.55				
S7_17162674	7	63.55				
S7_17365818	7	64.47				
S7_17387478	7	64.78				
S7_17387490	7	64.78				
S7_17400119	7	64.78				
S7_17445403	7	64.78				
S7_17487169	7	65.06				
S7_17490969	7	65.06				
S7_17496658	7	65.06				
S7_17524148	7	65.06				
S7_17539304	7	65.36				
S7_17539346	7	65.36				
S7_17539370	7	65.36				
S7_17539516	7	65.36				
S7_17569558	7	65.36				
S7_17569829	7	65.36				
S7_18103346	7	65.64				
S7_18113774	7	65.92				
S7_18114148	7	65.92				
S7_18134846	7	65.92				
S7_18149151	7	65.92				
S7_18149246	7	65.92				
S7_18149327	7	65.92				
S7_18396926	7	66.21				
S7_18397059	7	66.21				
S7_18401765	7	66.21				
S7_18588805	7	66.49				
S7_18691140	7	66.49				
S7_18706568	7	67.05				
S7_18708532	7	67.05				
S7_18710532	7	67.05				
S7_18801087	7	67.89				
S7_18862267	7	67.89				
S7_18894473	7	67.89				
S7_18895358	7	67.89				
S7_18999585	7	67.89				
S7_19086057	7	67.89				
S7_19089288	7	67.89				
S7_19187329	7	67.89				
S7_19188397	7	68.19				
S7_19257594	7	68.49				
S7_19276918	7	68.49				
S7_19306981	7	68.49				
S7_19333971	7	68.49				
S7_19334046	7	68.49				
S7_19406235	7	70.55				
S7_19412780	7	70.55				
S7_19462828	7	71.38				
S7_19463575	7	71.38				
S7_19478033	7	71.67				
S7_19478686	7	71.97				
S7_19515040	7	72.59				
S7_19615905	7	72.88				
S7_19631949	7	73.16				
S7_19654839	7	73.44				
S7_19655430	7	73.44				
S7_19736934	7	73.44				
S7_19866390	7	73.44				
S7_19905556	7	73.74				
S7_19905848	7	73.74				
S7_19917398	7	73.74				
S7_19920480	7	73.74				
S7_19927409	7	74.03				
S7_19936025	7	74.03				
S7_20085153	7	74.31				
S7_20085415	7	74.31				
S7_20085449	7	74.31				
S7_20085468	7	74.31				
S7_20091368	7	74.31				
S7_20092763	7	74.61				
S7_20092769	7	74.61				
S7_20094786	7	74.61				
S7_20415225	7	75.74				
S7_20445927	7	76.01				
S7_20506261	7	76.29				
S7_20525028	7	76.29				
S7_20526894	7	76.29				
S7_20531935	7	76.29				
S7_20536500	7	76.6				
S7_20654668	7	78.35				
S7_20730081	7	78.64				
S7_20765189	7	78.93				
S7_20821191	7	79.78				
S7_20885254	7	79.78				
S7_20901136	7	79.78				
S7_20905839	7	79.78				
S7_20915943	7	79.78				
S7_20920079	7	79.78				
S7_20921378	7	79.78				
S7_20925353	7	79.78				
S7_20970766	7	79.78				
S7_20970804	7	79.78				
S7_21042072	7	80.06				
S7_21140388	7	80.06				
S7_21167940	7	80.06				
S7_21176606	7	80.06				
S7_21231631	7	80.06				
S7_21310598	7	80.06				
S7_21310644	7	80.06				
S7_21310674	7	80.06				
S7_21324947	7	80.06				
S7_21326246	7	80.06				
S7_21342869	7	80.06				
S7_21366088	7	80.06				
S7_21366094	7	80.06				
S7_21368586	7	80.06				
S7_21436788	7	80.36				
S7_21459987	7	80.36				
S7_21509278	7	80.36				
S7_21509309	7	80.36				
S7_21615118	7	80.64				
S7_21657047	7	81.56				
S7_21668692	7	81.86				
S7_21707695	7	81.86				
S7_21728038	7	82.15				
S7_21783455	7	82.75				
S7_21787959	7	82.75				
S7_21791753	7	82.75				
S7_21814854	7	83.04				
S7_21839724	7	83.33				
S7_21871735	7	83.33				
S7_21901816	7	83.62				
S7_21902845	7	83.62				
S7_22086916	7	84.51				
S7_22137328	7	85.12				
S7_22159432	7	85.4				
S7_22184517	7	86				
S7_22213057	7	86				
S7_22230672	7	86				
S7_22236420	7	86				
S7_22253174	7	86				
S7_22264590	7	86.29				
S7_22277522	7	86.29				
S7_22346943	7	86.9				
S7_22350536	7	86.9				
S7_22355658	7	87.19				
S7_22372729	7	87.48				
S7_22417415	7	88.06				
S7_22426893	7	88.06				
S7_22426961	7	88.38				
S7_22427859	7	88.38				
S7_22445327	7	88.38				
S7_22475893	7	88.38				
S7_22525552	7	88.38				
S7_22535241	7	88.38				
S7_22547282	7	88.38				
S7_22570063	7	88.67				
S7_22571254	7	88.67				
S7_22591428	7	88.67				
S7_22606330	7	88.67				
S7_22680112	7	88.96				
S7_22696569	7	88.96				
S7_22775739	7	88.96				
S7_22786897	7	88.96				
S7_22806176	7	88.96				
S7_22821971	7	88.96				
S7_22827240	7	88.96				
S7_22874621	7	88.96				
S7_22935890	7	89.29				
S7_22936622	7	89.91				
S7_22936634	7	90.2				
S7_22937275	7	90.49				
S7_22955409	7	90.49				
S7_23000232	7	90.49				
